ID	Latitud 	 Longitud 	Fecha	Edad	Sexo	Propiedad	Clase
4395625	4,576307	-74,117665	12/11/2014	31	MASCULINO	N	Automovil
4395634	4,5904798	-74,0798149	16/10/2014	23	FEMENINO	S	Motocicleta
4395649	4,6041955	-74,1051504	14/10/2014	0	NO APLICA	N	null
4395656	4,6147057	-74,1073819	01/10/2014	25	MASCULINO	N	Motocicleta
4396116	4,7076615	-74,1380113	25/10/2014	21	MASCULINO	N	Microbus
4396117	4,6213227	-74,069926	20/11/2014	38	MASCULINO	N	Bus
4396118	4,6121407	-74,0936822	24/10/2014	43	MASCULINO	N	Bus
4396124	4,76476	-74,0445214	08/10/2014	42	MASCULINO	S	Automovil
4396132	4,591662	-74,089274	24/10/2014	52	MASCULINO	N	Automovil
4396538	4,6645859	-74,142788	29/10/2014	51	MASCULINO	N	Camion, Furgon
4396542	4,7140225	-74,0728827	28/10/2014	49	MASCULINO	N	Camioneta
4396544	4,6327869	-74,1539148	29/10/2014	41	MASCULINO	S	Automovil
4396545	4,6068759	-74,116801	29/10/2014	34	MASCULINO	N	Automovil
4396549	4,7650888	-74,0239972	28/10/2014	48	MASCULINO	N	Camioneta
4396551	4,6382763	-74,1587399	24/11/2014	44	MASCULINO	N	Bus
4396552	4,6222183	-74,0755195	28/10/2014	42	MASCULINO	S	Automovil
4396553	4,6275173	-74,1228444	29/10/2014	29	MASCULINO	N	Automovil
4396555	4,7060491	-74,070877	30/10/2014	25	MASCULINO	N	Camion, Furgon
4396561	4,5900108	-74,1604741	29/10/2014	54	MASCULINO	N	Microbus
4396562	4,5833842	-74,0839549	29/10/2014	58	MASCULINO	N	Automovil
4396565	4,7606332	-74,0658101	29/10/2014	21	MASCULINO	N	Camion, Furgon
4396930	4,667565	-74,0846716	02/11/2014	58	MASCULINO	S	Camioneta
4396941	4,6489251	-74,0976497	04/11/2014	31	MASCULINO	N	Automovil
4396954	4,596043	-74,165134	03/11/2014	47	MASCULINO	N	Automovil
4396961	4,595983	-74,113438	03/11/2014	55	MASCULINO	N	Automovil
4397317	4,6984697	-74,0549026	07/11/2014	49	MASCULINO	S	Campero
4397319	4,7033344	-74,0809899	07/11/2014	30	MASCULINO	N	Bus
4397321	4,5704775	-74,0885571	01/12/2014	19	MASCULINO	N	Motocicleta
4397331	4,6965238	-74,0942699	08/11/2014	28	MASCULINO	N	Automovil
4397333	4,5781325	-74,1560621	01/12/2014	36	MASCULINO	N	Bus
4397340	4,633718	-74,0638861	01/12/2014	24	MASCULINO	S	Motocicleta
493120	4,6398683	-74,1571963	23/03/2014	39	MASCULINO	N	Camioneta
4395667	4,596043	-74,164638	11/10/2014	29	MASCULINO	N	Camion, Furgon
4395673	4,6041439	-74,1203287	13/11/2014	27	MASCULINO	N	Bus
4395678	4,6045367	-74,0653423	14/11/2014	25	MASCULINO	N	Motocicleta
4396138	4,7018457	-74,0808922	26/10/2014	39	MASCULINO	N	Bus
4396144	4,6705543	-74,1147017	24/10/2014	51	MASCULINO	N	Camioneta
4396152	4,6977475	-74,1086209	20/11/2014	34	FEMENINO	S	Bicicleta
4396157	4,6725273	-74,0688868	24/10/2014	35	MASCULINO	S	Automovil
4396160	4,6962827	-74,1263557	26/10/2014	43	MASCULINO	N	Automovil
4396163	4,7753513	-74,042141	25/10/2014	28	MASCULINO	S	Motocicleta
4396567	4,5980869	-74,0968223	23/11/2014	34	MASCULINO	N	Camioneta
4396570	4,6059026	-74,104573	24/11/2014	20	MASCULINO	S	Bicicleta
4396574	4,6212363	-74,1597469	29/10/2014	60	MASCULINO	N	Camioneta
4396578	4,6614554	-74,133919	30/10/2014	44	MASCULINO	N	Bus
4396586	4,6517421	-74,0829167	29/10/2014	33	MASCULINO	N	Automovil
4396589	4,6253812	-74,171548	29/10/2014	40	FEMENINO	N	Automovil
4396591	4,6800705	-74,044586	29/10/2014	32	MASCULINO	N	Camioneta
4396592	4,5885709	-74,0838562	24/11/2014	22	MASCULINO	N	Automovil
4396976	4,711417	-74,0704806	04/11/2014	30	MASCULINO	N	Automovil
4396983	4,5858767	-74,1299462	03/11/2014	36	MASCULINO	N	Buseta
4396994	4,5737753	-74,0912891	03/11/2014	47	MASCULINO	S	Camioneta
4396991	4,596043	-74,16588	03/11/2014	28	MASCULINO	N	Automovil
4397342	4,7319749	-74,040148	07/11/2014	36	MASCULINO	N	Automovil
4397343	4,6260836	-74,0910645	07/11/2014	40	MASCULINO	N	Camioneta
4397361	4,6239422	-74,1561349	08/11/2014	43	MASCULINO	N	Automovil
4397369	4,6460361	-74,1322348	06/11/2014	20	MASCULINO	N	Camioneta
491616	4,596126	-74,157289	10/03/2014	35	MASCULINO	N	Camion, Furgon
4395697	4,7801354	-74,0880318	14/11/2014	28	MASCULINO	N	Volqueta
4395698	4,6237033	-74,1493553	14/11/2014	0	NO APLICA	N	null
4395700	4,6595898	-74,0890604	14/11/2014	26	MASCULINO	N	Motocicleta
4395705	4,5363592	-74,1368087	14/11/2014	19	MASCULINO	S	Motocicleta
4395707	4,6449988	-74,1128996	14/11/2014	28	MASCULINO	N	Camioneta
4395715	4,7313014	-74,0750052	13/11/2014	32	MASCULINO	S	Bicicleta
4395722	4,7218233	-74,1210333	14/11/2014	29	MASCULINO	N	Camioneta
4395723	4,6774747	-74,0506016	15/11/2014	29	MASCULINO	S	Automovil
4396165	4,7106412	-74,1249317	24/10/2014	30	MASCULINO	N	Bus
4396166	4,6102783	-74,1481557	26/10/2014	42	MASCULINO	N	Camioneta
4396181	4,7143349	-74,0987859	24/10/2014	36	MASCULINO	N	Microbus
4396181	4,7143349	-74,0987859	24/10/2014	24	MASCULINO	N	Microbus
4396183	4,7204051	-74,0753016	25/10/2014	24	MASCULINO	N	Microbus
4396190	4,7467419	-74,098213	25/10/2014	51	MASCULINO	N	Automovil
4396600	4,7135034	-74,0290657	31/10/2014	28	MASCULINO	N	Automovil
4396607	4,6097863	-74,1124062	30/10/2014	34	MASCULINO	S	Automovil
4396617	4,7585472	-74,062994	25/11/2014	39	MASCULINO	N	Camioneta
4396999	4,6258247	-74,1380373	27/11/2014	35	MASCULINO	S	Motocicleta
4397000	4,712223	-74,0532915	03/11/2014	32	FEMENINO	N	Automovil
4397029	4,6580081	-74,0678041	05/11/2014	42	MASCULINO	N	Camion, Furgon
4397035	4,6057883	-74,072474	04/11/2014	54	MASCULINO	N	Microbus
4397039	4,6095856	-74,0664093	04/11/2014	25	MASCULINO	null	Bus
4397376	4,7159847	-74,0733455	07/11/2014	24	MASCULINO	N	Automovil
487436	4,6595898	-74,0890604	25/01/2014	44	MASCULINO	S	Automovil
4395161	4,5914827	-74,0882786	17/10/2014	31	MASCULINO	N	Microbus
4395161	4,5914827	-74,0882786	17/10/2014	36	MASCULINO	N	Campero
4395166	4,7232653	-74,0259485	09/10/2014	53	MASCULINO	N	Camioneta
4395173	4,6186509	-74,1690146	17/10/2014	62	MASCULINO	N	Buseta
4395192	4,5716664	-74,1255504	17/10/2014	35	MASCULINO	S	Automovil
4395730	4,7566215	-74,0460284	16/11/2014	26	MASCULINO	S	Motocicleta
4395748	4,7197891	-74,0528401	15/11/2014	67	MASCULINO	S	Campero
4395756	4,6363634	-74,0795065	01/10/2014	30	MASCULINO	S	Automovil
4395756	4,6363634	-74,0795065	01/10/2014	59	MASCULINO	N	Automovil
4395757	4,6064164	-74,1419414	16/11/2014	33	MASCULINO	S	Motocicleta
4396193	4,686023	-74,096134	25/10/2014	27	MASCULINO	N	Bus
4396202	4,6674428	-74,1108698	25/10/2014	25	MASCULINO	N	Camion, Furgon
4396205	4,6391453	-74,065235	25/10/2014	48	MASCULINO	S	Camioneta
4396208	4,6083964	-74,0957524	25/10/2014	25	FEMENINO	N	Camioneta
4396210	4,6989771	-74,0739298	25/10/2014	47	MASCULINO	N	Automovil
4396211	4,6803553	-74,0649366	26/10/2014	47	FEMENINO	S	Automovil
4396211	4,6803553	-74,0649366	26/10/2014	54	MASCULINO	N	Automovil
4396212	4,596043	-74,163395	25/10/2014	49	MASCULINO	S	Automovil
4396622	4,6686869	-74,0586283	30/10/2014	48	MASCULINO	N	Camioneta
4396625	4,602562	-74,1021712	30/10/2014	23	MASCULINO	S	Motocicleta
4396627	4,7730549	-74,0425118	30/10/2014	53	MASCULINO	S	Automovil
4396630	4,595624	-74,151334	30/10/2014	33	MASCULINO	N	Automovil
4396634	4,5731971	-74,1394925	25/11/2014	31	MASCULINO	S	Motocicleta
4396637	4,5851946	-74,09838	30/10/2014	39	MASCULINO	N	Automovil
4396640	4,666799	-74,111541	30/10/2014	23	MASCULINO	N	Automovil
4396641	4,6498826	-74,1350458	31/10/2014	36	FEMENINO	S	Automovil
4396642	4,6982586	-74,0696488	30/10/2014	35	MASCULINO	N	Motocicleta
4396643	4,6075239	-74,098643	25/11/2014	54	MASCULINO	N	Bus
4396644	4,6874038	-74,1200719	31/10/2014	65	MASCULINO	N	Automovil
4396646	4,6361308	-74,0749397	24/11/2014	39	FEMENINO	S	Camioneta
4396647	4,5775713	-74,091639	30/10/2014	29	MASCULINO	N	Bus
4397047	4,5818558	-74,2073389	04/11/2014	33	MASCULINO	N	Camioneta
4397068	4,6841263	-74,0789488	05/11/2014	37	MASCULINO	N	Camioneta
4397069	4,6558031	-74,1401001	05/11/2014	26	MASCULINO	N	Tractocamion
4397071	4,7108898	-74,0721939	05/11/2014	32	MASCULINO	N	Tractocamion
4397082	4,702488	-74,0354009	28/11/2014	66	MASCULINO	S	Campero
4397084	4,664473	-74,0617111	05/11/2014	42	MASCULINO	S	Automovil
4397086	4,6732566	-74,0429296	28/11/2014	31	MASCULINO	N	Motocicleta
4397086	4,6732566	-74,0429296	28/11/2014	47	MASCULINO	S	Motocicleta
4397087	4,5454979	-74,1371852	05/11/2014	31	MASCULINO	N	Automovil
4397400	4,693351	-74,0564663	08/11/2014	38	MASCULINO	N	Camioneta
4397402	4,6359724	-74,0690582	08/11/2014	30	FEMENINO	S	Automovil
4397405	4,7063436	-74,1078074	07/11/2014	44	MASCULINO	N	Tractocamion
4397406	4,602725	-74,101663	08/11/2014	28	MASCULINO	N	Automovil
4397409	4,7377128	-74,0483297	15/10/2014	26	FEMENINO	S	Automovil
4397410	4,6976114	-74,0550442	07/11/2014	56	MASCULINO	S	Camioneta
4397414	4,7240824	-74,0385119	08/11/2014	32	MASCULINO	N	Automovil
4397421	4,6312769	-74,1515387	12/11/2014	33	MASCULINO	S	Camioneta
487563	4,6974877	-74,0934137	28/01/2014	62	MASCULINO	N	Automovil
493759	4,6044642	-74,1948735	31/03/2014	47	MASCULINO	N	Automovil
493759	4,6044642	-74,1948735	31/03/2014	33	MASCULINO	S	Automovil
493831	4,7430587	-74,1028033	31/03/2014	21	MASCULINO	S	Bicicleta
486332	4,6664183	-74,0541449	13/01/2014	25	MASCULINO	N	Camioneta
4395204	4,699968	-74,0974478	10/11/2014	0	NO APLICA	N	null
4395233	4,7134414	-74,1150886	17/10/2014	33	MASCULINO	N	Camioneta
4395256	4,6723816	-74,1420297	17/10/2014	57	MASCULINO	N	Campero
4395781	4,6232972	-74,1359723	22/10/2014	44	FEMENINO	S	Automovil
4395788	4,6633131	-74,0714911	15/11/2014	27	FEMENINO	N	Automovil
4395793	4,6530107	-74,0524545	19/10/2014	28	MASCULINO	S	Bicicleta
4395795	4,6530107	-74,0524545	07/11/2014	62	MASCULINO	N	Automovil
4395798	4,6188479	-74,0658715	17/11/2014	51	MASCULINO	N	Automovil
4396221	4,6644733	-74,0572758	26/10/2014	37	MASCULINO	null	Automovil
4396223	4,6193094	-74,0894028	26/10/2014	17	MASCULINO	N	Campero
4396227	4,6562712	-74,0669011	20/11/2014	45	MASCULINO	S	Motocicleta
4396229	4,5957207	-74,0732326	25/10/2014	22	MASCULINO	S	Motocicleta
4396239	4,6221061	-74,1031456	27/10/2014	17	MASCULINO	N	Buseta
4396244	4,6026038	-74,0692413	27/10/2014	30	MASCULINO	N	Automovil
4396248	4,6925935	-74,0467027	27/10/2014	36	MASCULINO	N	Camioneta
4396657	4,6614554	-74,133919	30/10/2014	31	MASCULINO	N	Automovil
4396663	4,6736316	-74,1025019	31/10/2014	34	MASCULINO	null	Camion, Furgon
4396664	4,6492535	-74,0591978	24/11/2014	40	MASCULINO	S	Automovil
4397092	4,6072014	-74,1835854	28/11/2014	48	MASCULINO	N	Automovil
4397104	4,558819	-74,13915	29/11/2014	39	MASCULINO	N	Bus
4397107	4,5924946	-74,097951	27/11/2014	27	FEMENINO	S	Automovil
4397109	4,5565674	-74,1364857	26/11/2014	54	MASCULINO	N	Automovil
4397114	4,629407	-74,152028	05/11/2014	47	FEMENINO	S	Camioneta
4397115	4,5584031	-74,1235533	28/11/2014	29	MASCULINO	N	Camion, Furgon
4397432	4,7603961	-74,0427021	09/11/2014	0	NO APLICA	N	null
4397433	4,6614554	-74,133919	01/12/2014	33	MASCULINO	N	Bus
4397439	4,6003906	-74,106479	08/11/2014	26	MASCULINO	S	Camioneta
4397440	4,596043	-74,165743	01/12/2014	22	MASCULINO	S	Automovil
4397443	4,6210529	-74,1897467	10/11/2014	39	MASCULINO	S	Camioneta
4397446	4,6023203	-74,0935069	08/11/2014	39	MASCULINO	null	Automovil
4397448	4,6291519	-74,1291505	09/11/2014	28	FEMENINO	N	Automovil
4397449	4,6900291	-74,0621661	10/11/2014	37	MASCULINO	N	Automovil
494557	4,6251946	-74,0828083	08/04/2014	36	MASCULINO	N	Motocicleta
486187	4,6638175	-74,1091221	10/01/2014	82	MASCULINO	N	Automovil
486445	4,6614554	-74,133919	14/01/2014	38	MASCULINO	N	Camion, Furgon
4395262	4,6948438	-74,0372046	17/10/2014	32	MASCULINO	N	Bus
4395263	4,6762144	-74,1027763	15/10/2014	46	FEMENINO	S	Automovil
4395269	4,6674187	-74,1112425	26/10/2014	43	MASCULINO	S	Bus
4395271	4,7278071	-74,03232	18/10/2014	45	FEMENINO	N	Camioneta
4395273	4,7676066	-74,044039	18/10/2014	34	MASCULINO	N	Camion, Furgon
4395296	4,6029129	-74,1621961	09/11/2014	24	MASCULINO	N	Microbus
4395804	4,5029205	-74,1158379	15/11/2014	42	MASCULINO	S	Bicicleta
4395808	4,7067152	-74,1199769	17/11/2014	31	MASCULINO	S	Automovil
4395815	4,6067366	-74,1303513	22/10/2014	56	FEMENINO	S	Automovil
4395815	4,6067366	-74,1303513	22/10/2014	40	MASCULINO	S	Motocicleta
4395816	4,596043	-74,163667	05/11/2014	56	MASCULINO	S	Automovil
4395823	4,6224392	-74,0958374	26/10/2014	48	FEMENINO	S	Automovil
4395824	4,6151986	-74,1612105	23/10/2014	57	MASCULINO	S	Bicicleta
4395825	4,6516492	-74,0755705	20/10/2014	52	MASCULINO	N	Campero
4395825	4,6516492	-74,0755705	20/10/2014	40	MASCULINO	N	Campero
4395826	4,621148	-74,0631823	10/10/2014	60	MASCULINO	S	Camioneta
4395829	4,6977475	-74,1086209	17/11/2014	37	MASCULINO	N	Bus
4395835	4,6663597	-74,0674971	21/10/2014	54	MASCULINO	N	Automovil
4396254	4,754952	-74,05833	27/10/2014	30	MASCULINO	null	Automovil
4396254	4,754952	-74,05833	27/10/2014	25	MASCULINO	N	Camioneta
4396266	4,6118628	-74,1864296	20/11/2014	45	MASCULINO	N	Motocicleta
4396267	4,6354327	-74,1537483	21/11/2014	35	MASCULINO	N	Bus
4396268	4,7036184	-74,0329691	27/10/2014	33	MASCULINO	N	Automovil
4396272	4,6920042	-74,0449426	27/10/2014	33	FEMENINO	S	Automovil
4396274	4,6658968	-74,1101212	21/11/2014	41	MASCULINO	N	Automovil
4396682	4,7016047	-74,1335289	30/10/2014	50	MASCULINO	N	Bus
4396699	4,7379314	-74,0856651	30/10/2014	53	MASCULINO	N	Bus
4397136	4,596043	-74,165493	29/11/2014	27	MASCULINO	N	Camioneta
4397140	4,5913194	-74,0880195	29/11/2014	28	MASCULINO	S	Automovil
4397143	4,596043	-74,16549	29/11/2014	30	MASCULINO	N	Automovil
4397150	4,6614554	-74,133919	25/11/2014	34	MASCULINO	N	Camioneta
4397461	4,614096	-74,091799	08/11/2014	45	MASCULINO	N	Camioneta
4397462	4,6638731	-74,1136433	09/11/2014	56	MASCULINO	S	Automovil
4397480	4,7818558	-74,0417547	09/11/2014	24	MASCULINO	N	Campero
4397482	4,596043	-74,162644	10/11/2014	37	MASCULINO	S	Automovil
4397560	4,7542987	-74,0457141	08/11/2014	32	MASCULINO	null	Camioneta
4397626	4,6485048	-74,0610979	02/12/2014	24	MASCULINO	N	Motocicleta
4397626	4,6485048	-74,0610979	02/12/2014	39	MASCULINO	N	Bus
4397627	4,6657672	-74,0529423	12/11/2014	34	MASCULINO	null	Automovil
4397644	4,602007	-74,100213	03/12/2014	26	MASCULINO	null	Motocicleta
4398153	4,7345915	-74,0321307	18/11/2014	35	MASCULINO	N	Camioneta
4398156	4,5990547	-74,0951154	05/12/2014	24	MASCULINO	N	Motocicleta
4398160	4,6877554	-74,0348051	18/11/2014	63	FEMENINO	S	Automovil
4398167	4,7180509	-74,0334356	18/11/2014	69	FEMENINO	S	Automovil
4400247	4,5458154	-74,092381	25/12/2014	36	MASCULINO	N	Microbus
4399634	4,6904115	-74,0513879	28/11/2014	59	MASCULINO	N	Microbus
4399639	4,6581563	-74,1058903	17/12/2014	25	FEMENINO	N	Automovil
4399650	4,6836881	-74,0587096	18/12/2014	31	MASCULINO	N	Motocicleta
4399676	4,7051966	-74,052888	28/11/2014	48	MASCULINO	N	Campero
4399868	4,6382958	-74,1416649	19/12/2014	59	MASCULINO	S	Bicicleta
4399919	4,7119545	-74,0703394	30/11/2014	28	MASCULINO	S	Motocicleta
4399956	4,617929	-74,1261703	11/12/2014	64	MASCULINO	S	Automovil
4400200	4,6890897	-74,0661485	23/12/2014	37	MASCULINO	N	Buseta
4400212	4,576391	-74,115549	13/12/2014	61	MASCULINO	N	Automovil
4400234	4,6352643	-74,0737026	13/12/2014	25	MASCULINO	S	Camioneta
4400397	4,5974379	-74,0922816	29/11/2014	44	MASCULINO	S	Automovil
4400403	4,6358998	-74,1160739	16/12/2014	29	MASCULINO	S	Automovil
4400403	4,6358998	-74,1160739	16/12/2014	33	MASCULINO	N	Tractocamion
4400406	4,58981	-74,0714585	16/12/2014	59	MASCULINO	S	Automovil
4400464	4,6293507	-74,1291375	17/12/2014	57	MASCULINO	N	Automovil
4400692	4,689	-74,0656687	19/12/2014	72	MASCULINO	S	Automovil
4400699	4,6437806	-74,1649094	28/12/2014	27	MASCULINO	S	Motocicleta
4400707	4,600387	-74,0998799	27/12/2014	30	MASCULINO	S	Motocicleta
4400712	4,6700645	-74,1234802	20/12/2014	25	MASCULINO	N	Camioneta
4400726	4,5923702	-74,0900934	18/12/2014	35	MASCULINO	N	Automovil
4400730	4,6924954	-74,1015503	22/12/2014	46	MASCULINO	N	Automovil
4400741	4,6133582	-74,0845429	18/12/2014	32	MASCULINO	N	Bus
4400752	4,6036271	-74,0852548	21/12/2014	32	MASCULINO	N	Automovil
4400754	4,6432124	-74,0619958	21/12/2014	56	MASCULINO	N	Automovil
4400760	4,5994855	-74,0880221	21/12/2014	27	MASCULINO	N	Bus
4400914	4,698732	-74,0762189	22/12/2014	64	MASCULINO	S	Camion, Furgon
4400921	4,6305363	-74,0984823	22/12/2014	38	MASCULINO	N	Automovil
4400925	4,643439	-74,1037407	22/12/2014	43	MASCULINO	N	Automovil
4400927	4,596043	-74,162132	22/12/2014	35	MASCULINO	N	Campero
4400928	4,6829379	-74,1301014	22/12/2014	42	MASCULINO	N	Automovil
4401074	4,6158358	-74,172778	24/12/2014	47	MASCULINO	S	Camioneta
4401075	4,7660839	-74,0227683	31/12/2014	36	MASCULINO	N	Automovil
4401079	4,5567955	-74,1380713	26/12/2014	57	MASCULINO	null	Bus
4401082	4,596043	-74,163913	24/12/2014	26	MASCULINO	N	Camioneta
4401084	4,5980036	-74,0730427	24/12/2014	43	MASCULINO	N	Motocicleta
4401280	4,6281771	-74,2002499	29/12/2014	28	MASCULINO	N	Automovil
4401345	4,6388121	-74,0580107	31/12/2014	32	FEMENINO	N	Camioneta
4401346	4,595926	-74,171419	31/12/2014	46	MASCULINO	N	Automovil
4401357	4,611012	-74,075243	29/12/2014	62	MASCULINO	N	Automovil
4401359	4,6661301	-74,1304336	31/12/2014	49	MASCULINO	N	Automovil
4401364	4,5844586	-74,1052907	30/12/2014	33	MASCULINO	N	Bus
4401414	4,7346756	-74,0798234	30/12/2014	43	MASCULINO	S	Camioneta
4402753	4,6412697	-74,1144877	16/12/2014	26	MASCULINO	N	Camioneta
4398035	4,7578992	-74,0451333	19/11/2014	19	MASCULINO	N	Camioneta
4398040	4,7511069	-74,0668467	18/11/2014	25	MASCULINO	null	Bus
4398754	4,7473848	-74,1188516	02/11/2014	0	NO APLICA	N	Automovil
4398765	4,668859	-74,0651351	02/12/2014	50	MASCULINO	N	Camioneta
4398771	4,6614554	-74,133919	24/11/2014	36	MASCULINO	N	Tractocamion
4398772	4,6504103	-74,0737603	02/12/2014	31	MASCULINO	N	Camion, Furgon
4398773	4,605235	-74,070631	23/11/2014	39	MASCULINO	S	Camioneta
4398776	4,6796701	-74,1220496	02/12/2014	34	MASCULINO	S	Automovil
4398788	4,5963349	-74,1374583	02/12/2014	52	MASCULINO	N	Microbus
4397576	4,5967872	-74,0881929	10/11/2014	37	MASCULINO	N	Camion, Furgon
4397610	4,6393135	-74,0716628	12/11/2014	0	NO APLICA	S	Automovil
4398365	4,6684008	-74,0524329	20/11/2014	63	MASCULINO	S	Campero
4398434	4,6938982	-74,0665895	21/11/2014	21	MASCULINO	N	Camioneta
4398442	4,5732715	-74,0922446	21/11/2014	33	MASCULINO	N	Automovil
4398503	4,6732566	-74,0429296	10/11/2014	28	MASCULINO	N	Camioneta
4398510	4,6105175	-74,0863742	22/11/2014	33	MASCULINO	S	Automovil
4398516	4,600371	-74,0892806	22/11/2014	48	MASCULINO	S	Campero
4398539	4,6334082	-74,1204192	22/11/2014	37	MASCULINO	S	Automovil
4398579	4,6536247	-74,1064376	09/12/2014	31	MASCULINO	N	Camioneta
4398593	4,5536229	-74,1369727	10/12/2014	55	MASCULINO	N	Automovil
4398611	4,7801354	-74,0880318	22/11/2014	62	MASCULINO	N	Bus
4398665	4,6799324	-74,0382384	03/12/2014	30	MASCULINO	N	Campero
4398669	4,6453278	-74,0612119	03/12/2014	49	MASCULINO	N	Automovil
4398673	4,6727851	-74,0834399	03/12/2014	41	MASCULINO	N	Camioneta
4398706	4,5822401	-74,1070004	11/12/2014	29	MASCULINO	N	Motocicleta
4398723	4,643003	-74,0997908	11/12/2014	21	MASCULINO	S	Bicicleta
4398824	4,7007602	-74,0432247	24/11/2014	49	MASCULINO	N	Camioneta
4398844	4,6500742	-74,0585649	24/11/2014	33	MASCULINO	N	Microbus
4398849	4,5984198	-74,1358787	03/12/2014	30	MASCULINO	S	Motocicleta
4398851	4,6030379	-74,1214418	03/12/2014	45	MASCULINO	N	Camioneta
4398937	4,5961494	-74,096838	04/12/2014	57	MASCULINO	N	Microbus
4398940	4,6909123	-74,0275182	24/11/2014	31	MASCULINO	N	Camion, Furgon
4398942	4,6877526	-74,095122	04/12/2014	66	MASCULINO	N	Camioneta
4398947	4,6766588	-74,0433787	04/12/2014	35	MASCULINO	N	Camioneta
4398949	4,5953482	-74,0888658	04/12/2014	23	MASCULINO	N	Bus
4398949	4,5953482	-74,0888658	04/12/2014	30	FEMENINO	N	Camioneta
4399615	4,5807235	-74,0882041	27/11/2014	51	MASCULINO	N	Automovil
4399635	4,6863755	-74,1554975	27/11/2014	36	MASCULINO	S	Motocicleta
4399659	4,6334629	-74,0726581	28/11/2014	26	MASCULINO	N	Microbus
4399677	4,6467184	-74,1248057	28/11/2014	30	MASCULINO	N	Automovil
4399711	4,5706566	-74,0885252	28/11/2014	26	FEMENINO	N	Automovil
4399720	4,7071485	-74,0535136	29/11/2014	43	MASCULINO	N	Automovil
4399722	4,7287917	-74,0693375	29/11/2014	31	MASCULINO	N	Automovil
4399869	4,6512635	-74,0829257	20/12/2014	44	MASCULINO	S	Bicicleta
4400006	4,6082444	-74,0939071	23/12/2014	0	NO APLICA	S	Bicicleta
4400058	4,7413838	-74,0893494	11/12/2014	28	MASCULINO	N	Campero
4400064	4,7111006	-74,0722216	11/12/2014	21	FEMENINO	N	Automovil
4400094	4,6166499	-74,1108138	12/12/2014	65	MASCULINO	S	Automovil
4400099	4,6952135	-74,1106754	12/12/2014	0	NO APLICA	N	null
4400144	4,6048635	-74,0739187	23/12/2014	0	NO APLICA	N	null
4400148	4,7248428	-74,0504951	23/12/2014	52	MASCULINO	N	Bus
4400159	4,7039996	-74,0481783	12/12/2014	33	MASCULINO	N	Camion, Furgon
4400160	4,6069817	-74,0905733	13/12/2014	32	MASCULINO	N	Camion, Furgon
4400168	4,7562243	-74,0246364	13/12/2014	52	MASCULINO	N	Camioneta
4400170	4,6961709	-74,0541989	12/12/2014	33	MASCULINO	S	Automovil
4400171	4,6682383	-74,0799601	12/12/2014	37	MASCULINO	null	Camioneta
4400179	4,567478	-74,1052872	13/12/2014	34	MASCULINO	N	Automovil
4400182	4,7640343	-74,0324913	13/12/2014	31	MASCULINO	null	Campero
4400187	4,754952	-74,05833	13/12/2014	34	FEMENINO	S	Automovil
4400189	4,6154743	-74,1143676	13/12/2014	51	MASCULINO	S	Campero
4400192	4,7398273	-74,0278503	13/12/2014	50	MASCULINO	N	Automovil
4400194	4,5847869	-74,1013508	22/12/2014	54	MASCULINO	N	Microbus
4400261	4,6495213	-74,1339088	15/12/2014	47	MASCULINO	S	Camion, Furgon
4400263	4,612193	-74,134015	14/12/2014	33	MASCULINO	N	Automovil
4400278	4,6234769	-74,1058047	13/12/2014	26	FEMENINO	S	Automovil
4400286	4,6831366	-74,1649929	15/12/2014	47	MASCULINO	N	Camion, Furgon
4400294	4,6178665	-74,139496	13/12/2014	25	MASCULINO	N	Camioneta
4400308	4,5993146	-74,123877	13/12/2014	52	MASCULINO	N	Automovil
4400317	4,6085055	-74,1813244	13/12/2014	31	MASCULINO	N	Tractocamion
4400330	4,6485002	-74,0611222	13/12/2014	23	MASCULINO	N	Bus
4400334	4,6681499	-74,0496986	24/12/2014	59	MASCULINO	N	Bus
4400346	4,6782165	-74,1017542	14/12/2014	40	MASCULINO	N	Automovil
4400367	4,6892114	-74,1438823	14/12/2014	52	MASCULINO	N	Automovil
4400385	4,6078541	-74,0722748	16/12/2014	25	MASCULINO	N	Automovil
4400388	4,5795	-74,1378199	26/11/2014	43	MASCULINO	N	Camioneta
4400422	4,5896263	-74,0845588	17/12/2014	76	FEMENINO	N	Camioneta
4400425	4,632925	-74,0794606	15/12/2014	43	MASCULINO	N	Camioneta
4400426	4,639866	-74,0750293	16/12/2014	0	NO APLICA	N	Automovil
4400434	4,596043	-74,165951	16/12/2014	44	MASCULINO	N	Bus
4400441	4,59331	-74,129988	17/12/2014	36	MASCULINO	N	Automovil
4400483	4,6157125	-74,1520813	25/12/2014	26	MASCULINO	N	Motocicleta
4400486	4,6569394	-74,1338281	05/12/2014	24	MASCULINO	S	Motocicleta
4400516	4,6038586	-74,0802868	18/12/2014	36	FEMENINO	N	Automovil
4400535	4,6893742	-74,1313959	18/12/2014	58	MASCULINO	N	Camioneta
4400578	4,5920112	-74,1408867	28/12/2014	43	MASCULINO	S	Automovil
4400665	4,6496913	-74,0653526	18/12/2014	70	MASCULINO	N	Automovil
4400780	4,624079	-74,0711638	17/12/2014	32	MASCULINO	N	Automovil
4400803	4,6130604	-74,1154462	17/12/2014	22	MASCULINO	N	Volqueta
4400832	4,6936163	-74,0557179	21/12/2014	26	FEMENINO	S	Automovil
