"mgrid","Fecha","accidentes","Clas.Final","TemporadaTrafico","Eventos.Especiales","DiaMes","T_Med","T_Max","T_Min","Hum_Rel_Med","Prec_Tot","Vis_Med","Vel_Med_Viento","Vel_Max_S_Viento","Vel_Max_Raf_Viento","Ind_Lluvia","Ind_Nieve","Ind_Tormenta","Ind_Niebla","semaf_count_m","colegios_count_m","paraderos_count_m","parques_count_m","estaciones_count_m","viasprincipales_count_m","viassecundarias_count_m","viviendas_count_m","hogares_count_m","personas_count_m","comercial_count_m","lotes_count_m"
61,2014-07-04,1,"VisperaDescanso","Moderado Trafico","Partido Colombia",4,13.7,20,8,71,NA,12.4,11.9,25.9,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-10-04,1,"Sabado","Moderado Trafico","No",4,13.5,20.1,8,75,0,11.6,8.5,22.2,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-11-04,1,"Habil","Normal Trafico","No",4,13.3,21,6,74,0,11.6,8,25.9,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-03-05,1,"Habil","Normal Trafico","No",5,14.3,19,11,81,0.25,9.2,9.1,22.2,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-04-05,1,"Sabado","Normal Trafico","No",5,14.4,20.6,10.6,76,3.05,10.1,9.8,22.2,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-05-05,1,"Habil","Normal Trafico","No",5,14.7,21,10.6,77,0,11.3,8,24.1,0,"0","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-08-05,1,"Habil","Normal Trafico","No",5,12.8,20.6,7,69,NA,10.6,11.1,27.8,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-09-05,2,"VisperaDescanso","Normal Trafico","No",5,12.4,18.1,5,72,0.51,11.6,7.8,20.6,0,"1","0","0","1",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-10-05,1,"DomingoFestivo","Moderado Trafico","No",5,13.9,20.1,8,78,8.89,10.5,9.1,25.9,0,"0","0","1","1",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-11-05,3,"Habil","Normal Trafico","No",5,14.9,21,12,79,0.25,10.9,8.7,18.3,0,"0","0","0","1",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-12-05,2,"VisperaDescanso","Moderado Trafico","No",5,13.8,20.7,8.9,75,3.05,10.8,7.4,22.2,0,"0","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-03-06,3,"Habil","Normal Trafico","No",6,14.3,19.3,11,81,9.91,7.7,8.1,16.5,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-05-06,1,"Habil","Normal Trafico","No",6,14.3,20.5,8,80,1.02,8.5,8,22.2,0,"0","0","0","1",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-06-06,2,"VisperaDescanso","Moderado Trafico","No",6,14,19.8,10.8,78,0,11.6,9.4,20.6,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-09-06,1,"Sabado","Normal Trafico","No",6,13.2,18.4,9,73,0,11.6,11.1,25.2,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-12-06,2,"Sabado","Bajo Trafico","No",6,13.7,19.4,9.5,82,0.51,8.2,7.4,22.2,0,"1","0","1","1",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-02-07,1,"VisperaDescanso","Normal Trafico","No",7,12.8,20.5,8,78,NA,7.9,8.7,20.6,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-03-07,1,"VisperaDescanso","Normal Trafico","No",7,12.9,18,8,84,0,7.7,5.7,18,0,"1","0","1","1",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-04-07,1,"Habil","Normal Trafico","No",7,15.4,20,12,69,NA,10.1,11.9,29.4,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-07-07,1,"Habil","Moderado Trafico","No",7,12.6,17.9,9,83,0.25,10.6,10.4,22.2,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-10-07,1,"Habil","Moderado Trafico","No",7,14.5,19.9,11,79,0.25,10.8,9.3,18.3,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-12-07,3,"DomingoFestivo","Bajo Trafico","No",7,12.3,18,8.9,89,2.03,5.8,5.2,14.8,0,"0","0","1","1",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-01-08,2,"Habil","Bajo Trafico","No",8,13.2,17.5,11,90,11.94,7.9,8.5,22.2,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-02-08,1,"Sabado","Normal Trafico","No",8,14.9,20,11.8,67,1.02,10.8,11.9,27.8,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-03-08,2,"Sabado","Normal Trafico","No",8,14.1,20,10.5,81,11.94,9.2,9.1,29.4,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-04-08,1,"Habil","Normal Trafico","No",8,14.9,19,11.7,72,0.25,10.3,10.9,22.2,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-06-08,2,"DomingoFestivo","Moderado Trafico","No",8,14.1,18,10.6,78,1.02,11.1,10,14.8,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-08-08,2,"VisperaDescanso","Normal Trafico","No",8,13.2,19,9.8,72,NA,11.3,10.6,25.9,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-11-08,1,"Sabado","Normal Trafico","No",8,13.8,20.6,9.8,83,0.25,10.5,8,22.2,0,"0","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-12-08,1,"FestivoEntreSemana","Bajo Trafico","No",8,13.6,19,9,79,0.25,6.8,8.5,18.3,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-02-09,1,"DomingoFestivo","Normal Trafico","No",9,12.6,20,5.2,76,0,11.4,7.2,22.2,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-05-09,2,"VisperaDescanso","Normal Trafico","No",9,13.8,18.6,11.4,84,11.94,8.5,8.5,20.6,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-09-09,1,"Habil","Normal Trafico","No",9,12.6,20,5.6,65,0,12.2,10.9,22.2,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-10-09,1,"Habil","Moderado Trafico","No",9,12.9,17.8,11,86,11.94,8.7,6.5,18.3,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-11-09,2,"DomingoFestivo","Normal Trafico","No",9,14.5,19,11,81,4.06,9.7,8,22.2,0,"1","0","1","1",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-12-09,2,"Habil","Moderado Trafico","No",9,13.4,18.8,10.7,84,0.51,9.8,7.6,13,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-01-10,1,"VisperaDescanso","Bajo Trafico","No",10,12.8,20.1,6,72,0,11.1,8.7,20.6,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-02-10,2,"Habil","Normal Trafico","No",10,13.9,21,8,70,14.99,11.6,11.3,25.9,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-04-10,2,"Habil","Normal Trafico","No",10,14.2,20.2,9,65,0,12.4,13.5,24.1,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-05-10,2,"Sabado","Normal Trafico","No",10,14.4,18.4,11.9,82,1.02,9.7,9.4,28.7,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-06-10,2,"Habil","Moderado Trafico","No",10,14.3,19.5,11,72,0,12.2,14.6,29.4,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-09-10,1,"Habil","Normal Trafico","No",10,13,19.5,5,68,0,12.1,8.7,14.8,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-11-10,1,"Habil","Normal Trafico","No",10,13.4,20,9,84,1.02,9.2,7.6,29.4,0,"1","0","1","1",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-12-10,1,"Habil","Moderado Trafico","No",10,13.3,18,10,85,13.97,7.7,8.1,18.3,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-04-11,1,"VisperaDescanso","Normal Trafico","No",11,13.9,19.5,8.9,68,0,12.2,14.3,25.9,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-06-11,1,"Habil","Moderado Trafico","No",11,14.1,20,8,71,0,11.3,12.2,22.2,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-08-11,2,"Habil","Normal Trafico","No",11,14.3,19,9,68,0,10,14.4,27.8,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-09-11,1,"Habil","Normal Trafico","No",11,13.9,19.3,9.3,76,0,11.1,9.3,22.2,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-03-12,2,"Habil","Normal Trafico","No",12,14.9,20,11.8,81,NA,7.7,9.3,29.4,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-07-12,3,"Sabado","Moderado Trafico","No",12,12.7,18.8,11,78,0.76,11.6,8,20.6,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-08-12,2,"Habil","Normal Trafico","No",12,13.6,24,9,72,NA,10.5,13,29.4,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-09-12,1,"VisperaDescanso","Normal Trafico","No",12,14.4,18.9,9.6,66,0.51,12.7,13.7,27.8,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-12-12,1,"VisperaDescanso","Moderado Trafico","No",12,14.2,18,10.5,74,3.05,12.1,10.2,22.2,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-02-13,1,"Habil","Normal Trafico","No",13,12.5,20.6,7.9,81,2.03,10.3,9.1,20.6,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-03-13,3,"Habil","Normal Trafico","No",13,14.1,20,10,83,19.05,6.6,9.6,24.1,0,"1","0","1","1",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-04-13,2,"DomingoFestivo","Moderado Trafico","No",13,13.1,20,6,68,0,12.2,12.6,25.9,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-06-13,1,"VisperaDescanso","Moderado Trafico","No",13,14.3,20,9,72,0,12.2,11.9,27.8,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-12-13,2,"Sabado","Moderado Trafico","No",13,13.4,18.2,8,82,0.51,8.4,10.4,50.4,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-03-14,1,"VisperaDescanso","Normal Trafico","No",14,13.9,19.3,9,82,13.97,7.2,8.7,29.4,0,"1","0","1","1",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-06-14,1,"Sabado","Moderado Trafico","Partido Colombia",14,14.2,20,9.6,75,3.05,10.9,10.9,22.2,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-07-14,1,"Habil","Moderado Trafico","No",14,12.9,16.2,10,77,6.1,9.3,13,33.5,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-10-14,1,"Habil","Normal Trafico","No",14,14.7,20,9,66,0,12.4,14.4,32.4,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-11-14,2,"VisperaDescanso","Normal Trafico","No",14,13.9,19,9.8,75,0,11.4,11.7,28.7,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-01-15,1,"Habil","Moderado Trafico","No",15,13.1,20,5.9,70,0,10.1,8.3,18.3,46.5,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-02-15,2,"Sabado","Normal Trafico","No",15,13.7,21,9,71,0,10,12,27.8,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-05-15,1,"Habil","Normal Trafico","No",15,14.1,20.1,8.5,78,NA,11.4,9.6,25.9,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-07-15,1,"Habil","Moderado Trafico","No",15,12.9,17.3,8.9,80,0.51,10.6,10.9,22.2,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-10-15,1,"Habil","Normal Trafico","No",15,14,19.8,9,69,0,11.7,11.7,27.8,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-04-16,1,"VisperaDescanso","Moderado Trafico","No",16,14.2,18.4,10,81,3.05,10.1,7.4,22.2,0,"1","0","0","1",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-11-16,1,"DomingoFestivo","Moderado Trafico","No",16,12.8,18.5,10,83,0,11.4,9.1,20.6,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-12-16,3,"Habil","Moderado Trafico","Novenas",16,14.8,19.5,10,77,0.51,10,9.3,22.2,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-05-17,1,"Sabado","Normal Trafico","No",17,13.8,18,11,84,0.51,10.1,7.4,22.2,0,"1","0","0","1",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-06-17,1,"Habil","Moderado Trafico","Día del padre",17,13.6,18.5,10,70,0,11.4,14.4,29.4,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-07-17,1,"Habil","Moderado Trafico","No",17,13.9,19,9.5,68,0,11.4,17,27.8,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-09-17,2,"Habil","Normal Trafico","No",17,13.2,20,7,72,0,11.7,9.4,20.6,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-10-17,2,"VisperaDescanso","Normal Trafico","No",17,14.1,19.6,9,73,3.05,10.9,8.9,22.2,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-10-18,1,"Sabado","Normal Trafico","No",18,13.9,17,10.9,77,0,11.6,9.3,27.8,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-12-18,1,"Habil","Moderado Trafico","Novenas",18,13.2,21,6.9,79,0,7.2,7,22.2,0,"1","0","1","1",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-02-19,1,"Habil","Normal Trafico","No",19,14.1,20,11.9,83,1.02,9.5,6.9,14.4,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-03-19,1,"Habil","Normal Trafico","No",19,13.8,20.6,9,75,0,10,10.4,22.2,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-04-19,1,"Sabado","Bajo Trafico","No",19,14.1,20.4,11,83,4.06,10.9,9.1,14.8,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-05-19,1,"Habil","Normal Trafico","No",19,13.4,18.7,9,77,0,11.6,10.9,25.9,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-07-19,2,"Sabado","Moderado Trafico","No",19,14.2,18,9,64,0,11.6,16.9,39.6,44.6,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-09-19,1,"VisperaDescanso","Normal Trafico","Amor y Amistad",19,13.6,19,8.6,78,0.25,11.4,8.1,29.4,0,"1","0","1","1",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-11-19,1,"Habil","Normal Trafico","No",19,14.1,19.8,11,79,2.03,10.3,8.7,22.2,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-01-20,2,"Habil","Moderado Trafico","No",20,13.2,22,7,69,0,12.4,11.5,22.2,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-02-20,1,"Habil","Normal Trafico","No",20,14.1,19,10.6,79,2.03,9.3,7.4,24.1,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-05-20,1,"Habil","Normal Trafico","No",20,14.5,19,11.6,66,0,11.6,11.9,20.6,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-06-20,3,"VisperaDescanso","Moderado Trafico","No",20,13.9,18.7,7.9,71,0,12.7,13.9,32.4,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-08-20,1,"Habil","Normal Trafico","No",20,12.7,18,7,70,0,12.1,15.2,33.5,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-09-20,3,"Sabado","Normal Trafico","Amor y Amistad",20,13.8,19,10.8,82,16,10.8,8.3,22.2,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-10-20,2,"Habil","Normal Trafico","No",20,13.6,18.2,9,77,3.05,11.1,7,14.4,0,"0","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-12-20,1,"Sabado","Moderado Trafico","Novenas",20,14.4,21,9.8,77,9.91,8.4,6.7,22.2,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-02-21,2,"VisperaDescanso","Normal Trafico","No",21,13.6,19.1,9,86,0,8.4,6.1,25.9,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-03-21,1,"VisperaDescanso","Normal Trafico","No",21,14.4,21.2,8,69,0,11.1,11.1,22.2,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-05-21,1,"Habil","Normal Trafico","No",21,12.2,20,2.6,77,0,11.9,9.6,24.1,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-08-21,1,"Habil","Normal Trafico","No",21,13.3,19.4,7.9,74,0,10.9,8,22.2,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-09-21,1,"DomingoFestivo","Normal Trafico","No",21,13.8,19,10.8,84,5.08,10.9,7,18.3,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-10-21,2,"Habil","Normal Trafico","No",21,14.1,19,9.8,69,0,11.6,10,18.3,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-02-22,1,"Sabado","Normal Trafico","No",22,13.9,20,10.6,84,4.06,6.9,8,22.2,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-04-22,1,"Habil","Normal Trafico","No",22,13.9,18.2,12,82,3.05,10.3,7.6,29.4,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-06-22,1,"DomingoFestivo","Bajo Trafico","No",22,13.8,18.1,10.6,82,2.29,10.1,8.5,18.3,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-07-22,1,"Habil","Moderado Trafico","No",22,14.4,19,11,70,0.25,11.3,14.8,27.8,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-08-22,1,"VisperaDescanso","Normal Trafico","No",22,12.9,20,7,74,NA,11.4,9.6,22.2,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-09-22,1,"Habil","Normal Trafico","No",22,14.2,20,9,72,13.97,10.9,8.3,22.2,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-10-22,3,"Habil","Normal Trafico","No",22,13.7,19,10.8,77,0.76,10.6,8.3,18.3,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-01-23,1,"Habil","Moderado Trafico","No",23,13.9,20,7.8,72,20.07,10.5,12.2,29.4,0,"1","0","0","1",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-03-23,1,"DomingoFestivo","Moderado Trafico","No",23,14.8,21,9.7,67,0,11.7,10.9,18,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-04-23,1,"Habil","Normal Trafico","No",23,13.8,20,8,80,18.03,10.8,10.2,24.1,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-05-23,2,"VisperaDescanso","Normal Trafico","No",23,14.5,22.6,9,81,7.11,11.6,8.9,29.4,0,"1","0","1","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-09-23,1,"Habil","Normal Trafico","No",23,14.3,21,8.7,64,0,11.3,7.6,14.8,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-06-24,1,"Habil","Bajo Trafico","Partido Colombia",24,13.7,18,11,82,1.02,9.3,10.9,22.2,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-09-24,1,"Habil","Normal Trafico","No",24,12.9,20.6,5,72,0,11.6,8.1,18.3,0,"0","0","0","1",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-12-24,3,"VisperaDescanso","Moderado Trafico","Navidad",24,13.1,20.6,7,66,0,12.2,9.8,21.7,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-06-25,2,"Habil","Bajo Trafico","No",25,13.8,18,11,78,4.06,10.5,8.1,22.2,0,"1","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-11-25,1,"Habil","Normal Trafico","No",25,13.5,18.7,8.6,71,0,12.2,10.2,14.8,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
61,2014-02-26,1,"Habil","Normal Trafico","No",26,14.2,19,11,83,0.51,7.9,8.9,25.9,0,"0","0","0","0",9,8,25,31,1,2,322,3441,3320,9867,582,871
